id,lon,lat,x,y,heading
335,109.7791401623654,39.60525623022945,499514.1075509988,4383946.032042843,205.7024657712693
336,109.7790981858421,39.60524058813029,499510.5037905449,4383944.29626907,205.7024657712693
337,109.7790562093378,39.60522494601594,499506.9000300909,4383942.560495297,205.7024657712693
338,109.7790142328523,39.60520930388636,499503.296269637,4383940.824721524,205.7024657712693
339,109.7789722563857,39.6051936617416,499499.692509183,4383939.088947752,205.7024657712693
340,109.7789302799379,39.6051780195816,499496.0887487291,4383937.35317398,205.7024657712693
341,109.7788883035091,39.60516237740642,499492.4849882751,4383935.617400207,205.7024657712693
342,109.7788463270992,39.60514673521601,499488.8812278212,4383933.881626434,205.53057843273004
343,109.7788042263496,39.6051312943961,499485.2667927592,4383932.168203687,205.35869109419082
344,109.7787621171709,39.60511586724118,499481.6516325619,4383930.456299267,205.35869109419082
345,109.7787200080109,39.60510044007096,499478.0364723645,4383928.744394845,205.35869109419082
346,109.7786778988696,39.60508501288543,499474.4213121671,4383927.032490424,205.35869109419082
347,109.778635789747,39.60506958568461,499470.8061519697,4383925.320586002,205.35869109419082
348,109.7785936806431,39.60505415846849,499467.1909917723,4383923.608681582,205.35869109419082
349,109.7785515715578,39.60503873123709,499463.575831575,4383921.89677716,205.35869109419082
350,109.7785094624913,39.60502330399036,499459.9606713776,4383920.184872739,205.35869109419082
351,109.7784673643063,39.60500785905756,499456.3464436106,4383918.471007103,205.4159868737039
352,109.7784253173453,39.60499233081278,499452.7366111439,4383916.74789667,205.53057843273004
353,109.7783832704032,39.60497680255278,499449.1267786772,4383915.024786239,205.53057843273004
354,109.7783412234798,39.6049612742775,499445.5169462105,4383913.301675806,205.53057843273004
355,109.7782991765752,39.60494574598697,499441.9071137437,4383911.578565373,205.53057843273004
356,109.7782571296894,39.60493021768119,499438.297281277,4383909.855454941,205.53057843273004
357,109.7782150828224,39.60491468936014,499434.6874488103,4383908.132344509,205.53057843273004
358,109.7781730359741,39.60489916102385,499431.0776163435,4383906.409234077,205.53057843273004
359,109.7781309891447,39.60488363267229,499427.4677838768,4383904.686123644,205.4159868737039
360,109.7780888583561,39.60486824118692,499423.8507430677,4383902.978205214,205.24409953516465
361,109.7780467185505,39.60485286441408,499420.2329266728,4383901.271921378,205.24409953516465
362,109.7780045787635,39.60483748762593,499416.6151102778,4383899.56563754,205.24409953516465
363,109.7779624389952,39.60482211082245,499412.9972938828,4383897.859353703,205.24409953516465
364,109.7779202992455,39.60480673400365,499409.3794774878,4383896.153069867,205.24409953516465
365,109.7778781595145,39.60479135716952,499405.7616610929,4383894.446786029,205.24409953516465
366,109.7778360198021,39.60477598032006,499402.1438446979,4383892.740502193,205.24409953516465
367,109.7777938801083,39.6047606034553,499398.5260283029,4383891.034218356,205.24409953516465
368,109.7777517404332,39.60474522657519,499394.908211908,4383889.327934518,205.0722121966254
369,109.7777094662535,39.60473007394434,499391.2788486821,4383887.646541065,204.67114174003382
370,109.7776670779804,39.60471511153462,499387.6396906414,4383885.986261343,204.49925440149457
371,109.7776246897255,39.60470014910939,499384.0005326007,4383884.325981621,204.49925440149457
372,109.7775823014889,39.60468518666868,499380.36137456,4383882.6657019,204.49925440149457
373,109.7775399132705,39.60467022421246,499376.7222165192,4383881.005422178,204.49925440149457
374,109.7774975250703,39.60465526174074,499373.0830584785,4383879.345142456,204.49925440149457
375,109.7774757417757,39.60464757251849,499371.2128946805,4383878.491924487,204.49925440149457
376,109.7774704432532,39.60464570220746,499370.7579999254,4383878.284389522,204.4419586219815
377,109.7774492319061,39.60463825028807,499368.9369394321,4383877.457504597,204.4419586219815
378,109.7774280205636,39.6046307983648,499367.1158789386,4383876.630619671,205.0722121966254
379,109.77740704415,39.60462297184619,499365.3149832676,4383875.762159941,206.27542356640015
380,109.7773966963701,39.60461883467476,499364.4265888842,4383875.303078881,207.30674759763562
381,109.7773863485914,39.60461469750237,499363.5381945008,4383874.843997821,207.30674759763562
382,109.7773760008141,39.60461056032909,499362.6498001174,4383874.384916762,207.30674759763562
383,109.7773656530379,39.60460642315486,499361.7614057341,4383873.925835702,215.90111452459794
384,109.7773574453771,39.60460015923234,499361.0567205883,4383873.2307074,232.11582012680026
385,109.7773515588179,39.60459240966455,499360.5512882338,4383872.370681826,245.2365536352961
386,109.7773477579816,39.60458392390418,499360.2249083361,4383871.428936843,256.52382219937334
387,109.7773461856101,39.60457502296722,499360.0898382902,4383870.441098618,268.2694569995552
388,109.7773470647796,39.60456606336975,499360.1652325551,4383869.446732644,281.0464158309726
389,109.7773506034119,39.60455752613794,499360.4689457428,4383868.499222995,292.10450127699744
390,109.777354811514,39.60455131974761,499360.8301544545,4383867.810391526,297.6621918897664
391,109.7773576902555,39.60454740335729,499361.0772585766,4383867.375719749,295.71413538632163
392,109.7773677930431,39.60453116522439,499361.9444344862,4383865.573497249,295.71413538632163
393,109.7773778958261,39.60451492709058,499362.8116103957,4383863.771274748,295.65683960680855
394,109.777387956274,39.60449867353222,499363.6751521029,4383861.967340794,295.0265860321647
395,109.7774074580123,39.60446594081955,499365.3490798908,4383858.334440333,295.1411775911908
396,109.7774275717932,39.60443343130044,499367.0755552679,4383854.72630655,295.59954382729546
397,109.7774477371328,39.60440094031529,499368.8064587557,4383851.120229761,295.4849522682693
398,109.7774576683907,39.60438463899656,499369.6589118467,4383849.310996849,295.25576915021696
399,109.7774675996439,39.60436833767695,499370.5113649376,4383847.501763938,295.25576915021696
400,109.7774775308924,39.60435203635645,499371.3638180286,4383845.692531027,295.0265860321647
401,109.7774873049938,39.60433567845117,499372.2027798694,4383843.877019387,294.7401071345992
402,109.7775068053042,39.60430294540718,499373.8765930108,4383840.244084116,294.96929025265155
403,109.7775266895323,39.60427035070071,499375.5833684599,4383836.626499623,295.25576915021696
404,109.7775465737417,39.60423775599065,499377.2901439091,4383833.008915129,295.25576915021696
405,109.7775664579325,39.60420516127699,499378.9969193583,4383829.391330636,295.37036070924313
406,109.7775865199683,39.60417263184485,499380.7189650808,4383825.780990427,295.4849522682693
407,109.7776065832953,39.60414010288982,499382.4411232618,4383822.170703568,295.4849522682693
408,109.7776266374169,39.60410757056049,499384.1624927404,4383818.560042686,295.37036070924313
409,109.7776465093929,39.6040749714025,499385.8682259239,4383814.941966635,295.25576915021696
410,109.7776663813503,39.60404237224095,499387.5739591074,4383811.323890585,295.25576915021696
411,109.7776862530132,39.60400977297517,499389.2796686049,4383807.705803368,295.25576915021696
412,109.7777061233754,39.60397717323821,499390.9852680358,4383804.087664263,295.25576915021696
413,109.777725993719,39.60394457349766,499392.6908674666,4383800.469525158,295.25576915021696
414,109.7777297249157,39.60393845200704,499393.0111402672,4383799.790120884,295.25576915021696
415,109.7777322087069,39.60393437703915,499393.2243401961,4383799.337853496,295.31306492973005
416,109.7777521239439,39.60390179374095,499394.9337960066,4383795.721539427,295.37036070924313
417,109.7777743843522,39.6038655962045,499396.8445571362,4383791.704092386,295.4276564887562
418,109.7777768862539,39.60386152787238,499397.0593123679,4383791.252561445,295.4276564887562
419,109.7777968958791,39.60382897916141,499398.7768753929,4383787.64008622,295.37036070924313
420,109.7778167993922,39.60379639167761,499400.4853298562,4383784.023308997,295.1984733707039
421,109.7778365921983,39.60376376374197,499402.1842812644,4383780.402043457,295.1411775911908
422,109.7778563849858,39.60373113580276,499403.8832326726,4383776.780777916,295.31306492973005
423,109.7778764399767,39.60369860449448,499405.6046969495,4383773.170235388,295.5422480477824
424,109.7778965576453,39.60366609601892,499407.3315439884,4383769.562226887,295.4849522682693
425,109.7779065256216,39.60364980815262,499408.1871675646,4383767.754491205,295.31306492973005
426,109.7779164935933,39.6036335202854,499409.0427911407,4383765.946755523,295.31306492973005
427,109.7779264615603,39.6036172324173,499409.8984147169,4383764.139019841,295.5422480477824
428,109.7779365703421,39.60360099657476,499410.7661282637,4383762.337057272,295.71413538632163
429,109.7779466823358,39.60358476191969,499411.6341179638,4383760.53522657,295.37036070924313
430,109.7779565548003,39.60356844090771,499412.4815434606,4383758.723813422,294.6828113550862
431,109.7779661236439,39.60355201043175,499413.3029021794,4383756.900253756,294.2244451189815
432,109.7779756924829,39.60353557995496,499414.1242608981,4383755.07669409,294.45362823703385
433,109.7779853948317,39.60351919745973,499414.9570824021,4383753.258458766,295.25576915021696
434,109.7780055160483,39.60348668997428,499416.6842428798,4383749.650562332,295.59954382729546
435,109.7780256372461,39.60345418248514,499418.4114033575,4383746.042665897,295.5422480477824
436,109.7780457419937,39.60342166892686,499420.1371531301,4383742.434096405,295.4849522682693
437,109.778065752937,39.60338912074484,499421.854850989,4383738.82168529,295.4276564887562
438,109.7780857638615,39.60335657255919,499423.5725488479,4383735.209274175,295.4276564887562
439,109.7781057747673,39.6033240243699,499425.2902467067,4383731.596863059,295.31306492973005
440,109.7781256059802,39.60329141045793,499426.9925187072,4383727.977159416,295.1984733707039
441,109.7781454275631,39.60325879302682,499428.6939655211,4383724.357065669,295.1411775911908
442,109.7781652136151,39.60322616271287,499430.3923634436,4383720.73554277,295.0838818116777
443,109.7781750809652,39.60320983824515,499431.2393586016,4383718.9237483,295.0838818116777
444,109.7781849483106,39.60319351377653,499432.0863537596,4383717.111953829,295.1411775911908
445,109.7781948608849,39.60317720584589,499432.937232431,4383715.301994599,295.4276564887562
446,109.7782149462507,39.60314468513086,499434.6613318475,4383711.692634379,295.59954382729546
447,109.7782351222501,39.60311219806582,499436.3932142218,4383708.087008557,295.65683960680855
448,109.7782452381485,39.60309596489158,499437.2615512498,4383706.285345213,295.4276564887562
449,109.7782551203935,39.6030796467326,499438.1098284217,4383704.474251606,294.8546986936254
450,109.7782648286883,39.60306326530438,499438.9431715233,4383702.656137397,294.6255155755731
451,109.7782745369786,39.60304688387529,499439.7765146248,4383700.838023189,294.8546986936254
452,109.7782844024639,39.60303055961417,499440.6233540874,4383699.026252748,295.4849522682693
453,109.7783046293408,39.60299809144056,499442.3596101676,4383695.42272464,295.5422480477824
454,109.7783246115937,39.60296553309175,499444.0748656961,4383691.80919058,295.31306492973005
455,109.7783444576135,39.60293292459004,499445.7784265277,4383688.190091658,295.1984733707039
456,109.7783642762344,39.60290030611706,499447.4796366351,4383684.569886668,295.4276564887562
457,109.7783844802564,39.60286783010709,499449.2139369718,4383680.965490626,295.7714311658347
458,109.7783946584221,39.60285162025318,499450.0876260161,4383679.166416572,295.59954382729546
459,109.7784046047952,39.60283532565101,499450.9414149019,4383677.357938456,294.8546986936254
460,109.7784240655389,39.60280257849838,499452.6119042552,4383673.723455643,294.96929025265155
461,109.7784439801354,39.60276999582398,499454.3213607542,4383670.107224677,295.37036070924313
462,109.7784540148962,39.60275373256019,499455.1827401635,4383668.302224535,295.5422480477824
463,109.7784640865366,39.60273748295763,499456.0472862807,4383666.498740428,295.65683960680855
464,109.7784741734008,39.60272123899485,499456.9131398432,4383664.695882251,295.65683960680855
465,109.7784842602602,39.60270499503115,499457.7789934057,4383662.893024073,295.5422480477824
466,109.7784942565152,39.60268871769424,499458.637068501,4383661.086462695,295.31306492973005
467,109.7785141437378,39.60265612424043,499460.3441804322,4383657.469036973,295.1411775911908
468,109.7785338627545,39.60262346976948,499462.0368526051,4383653.844840815,295.0265860321647
469,109.7785437013853,39.6026071349614,499462.8813968394,4383652.031902582,294.96929025265155
470,109.7785535440112,39.60259080160559,499463.7262844791,4383650.219125599,295.1984733707039
471,109.7785734784681,39.60255822543284,499465.4374565106,4383646.60361868,295.4276564887562
472,109.7785935976193,39.60252571761221,499467.1644871577,4383642.995696963,295.65683960680855
473,109.778603736693,39.60250949312253,499468.0348284248,4383641.195000964,295.65683960680855
474,109.7786137627065,39.60249322712731,499468.8954632743,4383639.389699345,295.1411775911908
475,109.7786334352434,39.60246055582185,499470.5841528851,4383635.7636371,295.1411775911908
476,109.7786533369216,39.60242796784732,499472.2925171127,4383632.146822185,295.31306492973005
477,109.7786733067165,39.60239540464512,499474.0067311337,4383628.532756568,295.37036070924313
478,109.778693274641,39.6023628407598,499475.7207861755,4383624.918615548,295.25576915021696
479,109.7787130867761,39.60233022013132,499477.421467448,4383621.298178332,295.1411775911908
480,109.7787328746156,39.60229759085728,499479.1200643983,4383617.676782145,295.4276564887562
481,109.7787531421003,39.60226513791622,499480.8598431808,4383614.074953473,295.4849522682693
482,109.7787729778156,39.60223252640112,499482.5625537465,4383610.455528742,295.1984733707039
483,109.7787927946838,39.6021999078906,499484.2636477812,4383606.835328145,295.37036070924313
484,109.7788029001078,39.60218367085977,499485.1311081015,4383605.033242522,295.71413538632163
485,109.7788130055271,39.60216743382803,499485.9985684218,4383603.231156899,295.5422480477824
486,109.778823001934,39.60215115681993,499486.856669808,4383601.424635321,295.1411775911908
487,109.7788427065375,39.6021184971133,499488.5481292756,4383597.799864311,294.96929025265155
488,109.77886231765,39.60208580378801,499490.2315635945,4383594.171363136,294.8546986936254
489,109.7788721064227,39.60206945109074,499491.0718403853,4383592.35644305,295.0838818116777
490,109.7788820919821,39.60205317086172,499491.9290128523,4383590.549564662,295.8287269453478
491,109.7789025642647,39.60202079496151,499493.6863868432,4383586.956288071,295.71413538632163
492,109.7789225232974,39.60198822853715,499495.3996969346,4383583.341869919,295.31306492973005
493,109.7789424176818,39.60195563794644,499497.107458196,4383579.724770484,295.4849522682693
494,109.7789626078885,39.60192315622797,499498.8406191585,4383576.119752721,295.4276564887562
495,109.778982452086,39.60189054749057,499500.544074779,4383572.500640403,295.1411775911908
496,109.7790022256815,39.60185791278457,499502.241470393,4383568.878646809,295.1411775911908
497,109.7790121536633,39.60184161039695,499503.0937046991,4383567.069310829,295.1984733707039
498,109.7790220816405,39.60182530800844,499503.9459390052,4383565.259974849,295.1411775911908
499,109.7790319588087,39.60180898721373,499504.7938114555,4383563.44859648,295.0265860321647
500,109.7790516224115,39.6017763127558,499506.481767515,4383559.822192705,295.31306492973005
501,109.7790718349086,39.60174384117408,499508.2168511081,4383556.21830204,295.8287269453478
502,109.7790820877429,39.60172765956296,499509.0969788048,4383554.422369068,295.8860227248609
503,109.7790921734196,39.60171141675914,499509.9627553999,4383552.619645791,295.0838818116777
504,109.7791018481628,39.60169502352058,499510.7932512322,4383550.800229216,294.51092401654694
505,109.7791115229015,39.60167863028117,499511.6237470644,4383548.980812641,294.6828113550862
506,109.7791216277814,39.60166175951612,499512.4911691264,4383547.108396802,294.8546986936254
507,109.7791241486236,39.60165769821441,499512.7075640952,4383546.657649403,295.65683960680855
508,109.7791342377158,39.60164145513487,499513.5736356428,4383544.854895934,295.65683960680855
509,109.7791443268034,39.60162521205441,499514.4397071904,4383543.052142463,295.65683960680855
510,109.7791544158862,39.60160896897303,499515.3057787381,4383541.249388993,295.37036070924313
511,109.7791642729301,39.60159264106034,499516.1519286944,4383539.43722208,294.96929025265155
512,109.7791839092589,39.60155995680925,499517.8375537072,4383535.809734201,295.0838818116777
513,109.7792037925571,39.6015273625413,499519.5443841844,4383532.192231951,295.37036070924313
514,109.7792238589014,39.60149483496691,499521.2669319336,4383528.582130948,295.4276564887562
515,109.7792438234725,39.60146226995475,499522.9807434055,4383524.96787595,295.37036070924313
516,109.7792637482847,39.60142969038499,499524.6911429359,4383521.352005923,295.25576915021696
517,109.779283603507,39.60139708538254,499526.3955693262,4383517.733314076,295.1984733707039
518,109.7793034288641,39.6013644695125,499528.0974331935,4383514.113416672,295.1411775911908
519,109.7793232349554,39.60133184664255,499529.7976445655,4383510.492742895,295.1411775911908
520,109.7793300122544,39.60132066529872,499530.3794274814,4383509.251773184,295.1411775911908
521,109.779332484682,39.6013165862297,499530.5916678573,4383508.799054704,295.37036070924313
522,109.7793524644502,39.60128402679964,499532.3067928681,4383505.185421324,295.37036070924313
523,109.7793724441997,39.60125146736596,499534.0219178788,4383501.571787946,295.37036070924313
524,109.7793924239304,39.60121890792865,499535.7370428895,4383497.958154567,295.37036070924313
525,109.7794124036425,39.60118634848774,499537.4521679002,4383494.344521188,295.37036070924313
526,109.7794323833358,39.60115378904319,499539.167292911,4383490.730887809,295.37036070924313
527,109.7794523630105,39.60112122959502,499540.8824179217,4383487.117254429,295.37036070924313
528,109.7794723426664,39.60108867014326,499542.5975429324,4383483.503621051,295.37036070924313
529,109.7794814993505,39.60107374812227,499543.3835859367,4383481.84749032,295.37036070924313
530,109.7794839968051,39.60106967819034,499543.5979765631,4383481.395786148,294.9119944731385
531,109.7794938141241,39.60105333578553,499544.4407290796,4383479.582014333,294.9119944731385
532,109.7795036314385,39.60103699337984,499545.2834815962,4383477.768242518,294.9119944731385
533,109.7795134487483,39.60102065097328,499546.1262341127,4383475.954470703,295.0265860321647
534,109.7795233393568,39.60100433516476,499546.9752802232,4383474.143650535,295.25576915021696
535,109.7795432753622,39.60097175971671,499548.6866632707,4383470.528243496,295.37036070924313
536,109.7795632369113,39.60093919363491,499550.4002410295,4383466.91387622,295.31306492973005
537,109.7795831612955,39.6009066139861,499552.1106295329,4383463.298003829,295.25576915021696
538,109.7796029778389,39.60087399495634,499553.8117607579,4383459.677761772,295.1984733707039
539,109.7796228318297,39.60084138956272,499555.5161086991,4383456.059033301,295.25576915021696
540,109.77964274702,39.60080880662192,499557.2257126449,4383452.442796797,295.4276564887562
541,109.7796628296161,39.60077628518668,499558.9496911517,4383448.833385914,295.1984733707039
542,109.7796824374384,39.60074359077378,499560.6329085975,4383445.204780255,295.0265860321647
543,109.7797022233753,39.60071096155448,499562.331420034,4383441.583409467,295.4276564887562
544,109.7797224651419,39.60067849917303,499564.0690692948,4383437.980552956,295.25576915021696
545,109.7797419851777,39.60064577416809,499565.744754418,4383434.348553717,294.7401071345992
546,109.7797516943253,39.60062939315597,499566.5782300007,4383432.530500238,295.1984733707039
547,109.7797618227866,39.60061316596072,499567.4477070703,4383430.729515825,295.7714311658347
548,109.7797719642886,39.60059694552994,499568.3183041926,4383428.929282192,294.6828113550862
549,109.7797764084697,39.6005886167781,499568.699807426,4383428.004914687,292.44827595407594
550,109.7797808526497,39.60058028802609,499569.0813106593,4383427.080547183,292.44827595407594
551,109.7797852968287,39.6005719592739,499569.4628138926,4383426.156179679,290.3283321120919
552,109.7797889265606,39.6005634142364,499569.7743915473,4383425.207812197,286.8332895617939
553,109.7797920319903,39.60055472996473,499570.0409544481,4383424.243994672,285.0571203968883
554,109.7797949650252,39.60054602057927,499570.2927163116,4383423.277390789,280.18697913827634
555,109.7797961305459,39.60053705836204,499570.3927267229,4383422.282735446,275.7179083362559
556,109.7797963306095,39.60053255580864,499570.4098753657,4383421.783029609,270.27480928251305
557,109.7797964475785,39.60051455145328,499570.4198065162,4383419.784859687,268.4986401176075
558,109.7797951315356,39.60049655938393,499570.3067064144,4383417.788060156,266.7797667322151
559,109.7797938154933,39.60047856731452,499570.1936063127,4383415.791260625,267.29542874783283
560,109.7797929341912,39.60046056293177,499570.117830733,4383413.793092457,268.44134433809444
561,109.7797925459186,39.60044254458474,499570.0843841479,4383411.793372145,269.01430213322527
562,109.7797921576463,39.60042452623764,499570.0509375628,4383409.793651833,269.70185148738227
563,109.7797923155087,39.60040651091003,499570.0643794726,4383407.794264024,271.0769501956962
564,109.7797930366602,39.60038849869672,499570.1261827117,4383405.795219162,271.7644995498532
565,109.7797937578114,39.60037048648336,499570.1879859508,4383403.796174301,272.39475312449713
566,109.7797950028742,39.60035249671974,499570.294769915,4383401.799618471,273.8271476123242
567,109.7797968576961,39.60033453308449,499570.4539051236,4383399.805959527,274.57199274599424
568,109.779798712517,39.60031656944915,499570.6130403322,4383397.812300583,276.0616830133344
569,109.7798017827548,39.60029871022098,499570.8765262562,4383395.830223219,277.8378521782399
570,109.7798050673905,39.60028086941008,499571.1584196321,4383393.850188845,278.12433107580534
571,109.7798083520245,39.60026302859905,499571.4403130079,4383391.87015447,278.58269731191
572,109.7798120227202,39.60024523686918,499571.755352303,4383389.895565426,279.78590868168476
573,109.7798162916333,39.60022752119242,499572.1217524149,4383387.92941412,280.53075381535484
574,109.7798205605442,39.60020980551544,499572.4881525267,4383385.963262814,280.9318242719464
575,109.779825109086,39.60019213668275,499572.8785609466,4383384.002309102,282.5934018778258
576,109.7798306965179,39.60017464188645,499573.3581650215,4383382.060665485,283.8539090271136
577,109.779836283947,39.60015714708985,499573.8377690964,4383380.119021869,284.0257963656528
578,109.7798419960552,39.60013967938244,499574.3280779615,4383378.180384128,285.8592613100715
579,109.7798490000072,39.60012249235321,499574.9293007132,4383376.272890694,287.5208389159509
580,109.7798560039556,39.60010530532352,499575.5305234651,4383374.36539726,287.5208389159509
581,109.7798630079006,39.60008811829335,499576.1317462169,4383372.457903825,288.2656840496209
582,109.7798705910182,39.60007107912949,499576.7826953636,4383370.566818297,289.7553743169611
583,109.7798787500238,39.60005420028062,499577.4830890272,4383368.693522288,290.55751523014425
584,109.7798869539674,39.60003733396561,499578.1873412861,4383366.821617173,291.35965614332736
585,109.7798957041794,39.60002063656678,499578.9384951279,4383364.96845632,292.04720549748436
586,109.779904455395,39.60000393568445,499579.6897354897,4383363.114908932,292.73475485164136
587,109.7799136983854,39.59998740076956,499580.483198872,4383361.279778816,294.2244451189815
588,109.7799235701959,39.59997107807285,499581.3306516986,4383359.468198371,295.0838818116777
589,109.7799334420016,39.59995475537525,499582.1781045253,4383357.656617926,295.25576915021696
590,109.7799434531472,39.59993848726413,499583.0375211975,4383355.85109508,297.03193831512255
591,109.7799546190356,39.59992267151779,499583.996082314,4383354.095771582,298.6362201414888
592,109.7799657849189,39.59990685577031,499584.9546434306,4383352.340448082,298.92269903905424
593,109.7799771531641,39.59989113024706,499585.9305794731,4383350.595137089,300.24050196785515
594,109.7799892452334,39.59987572744173,499586.968662382,4383348.885638953,301.27182599909065
595,109.7800013372973,39.5998603246351,499588.0067452909,4383347.176140818,301.44371333762984
596,109.7800135616389,39.59984498809693,499589.0561858678,4383345.473996863,303.10529094350926
597,109.7800267833925,39.59983015123287,499590.1912635406,4383343.827303608,304.59498121084937
598,109.7800400051404,39.59981531436723,499591.3263412135,4383342.180610353,304.59498121084937
599,109.7800532268827,39.59980047750005,499592.4614188864,4383340.533917097,305.5690094625718
600,109.7800670819902,39.59978599599783,499593.6508772855,4383338.926660453,306.8868123913727
601,109.7800812058505,39.59977166528672,499594.8634110902,4383337.336137969,307.34517862747737
602,109.780095329705,39.59975733457387,499596.0759448949,4383335.745615485,308.6629815562782
603,109.7801103108562,39.59974354270346,499597.3620863779,4383334.214891459,310.4391507211838
604,109.7801255516571,39.5997299140336,499598.6705217971,4383332.7022789,310.8402211777754
605,109.7801407924519,39.59971628536169,499599.9789572163,4383331.189666341,311.6996578704716
606,109.7801565524251,39.59970301574707,499601.3319698002,4383329.716900795,312.673686122194
607,109.7801723586618,39.59968977812953,499602.6889550854,4383328.247686401,312.9601650197594
608,109.7801882929574,39.59967663907599,499604.0569360899,4383326.789410569,315.08010886174344
609,109.7802053236926,39.59966434390767,499605.5190584099,4383325.424786693,316.9708695856752
610,109.7802223544218,39.59965204873683,499606.98118073,4383324.060162818,316.9708695856752
611,109.7802393851449,39.59963975356345,499608.44330305,4383322.695538943,317.8303062783714
612,109.7802568817591,39.59962786392876,499609.9454277727,4383321.375921036,319.2054049866854
613,109.7802746649037,39.59961622370753,499611.4721547942,4383320.083982725,319.7783627818162
614,109.7802924480423,39.59960458348353,499612.9988818157,4383318.792044412,320.00754589986855
615,109.7803103557103,39.59959305993758,499614.5363016054,4383317.513055097,320.69509525402555
616,109.7803284959701,39.59958175431664,499616.0936925623,4383316.258250966,321.1534614901302
617,109.7803466362241,39.59957044869284,499617.6510835192,4383315.003446835,321.6691235057479
618,109.7803650408669,39.59955940682688,499619.2311758563,4383313.777914416,322.58585597795724
619,109.7803743759914,39.59955401837963,499620.0326249129,4383313.179851367,323.27340533211424
620,109.7803837111145,39.5995486299316,499620.8340739696,4383312.581788319,323.27340533211424
621,109.7803930462361,39.59954324148283,499621.6355230262,4383311.983725271,323.27340533211424
622,109.7804023813563,39.5995378530333,499622.4369720829,4383311.385662223,321.6691235057479
623,109.7804112946741,39.59953208787663,499623.202204845,4383310.745793113,317.48653160129294
624,109.7804195205135,39.59952570874042,499623.9084100937,4383310.037785947,313.7623059329426
625,109.780427377119,39.59951909494821,499624.5829131595,4383309.303737674,308.20461532017356
626,109.7804338695317,39.59951161418166,499625.1402871615,4383308.473476136,302.07396691227376
627,109.7804399972143,39.59950350173612,499625.6663435195,4383307.573110824,300.29779774736824
628,109.7804427500959,39.59949953164728,499625.9026743575,4383307.132488837,295.8860227248609
629,109.780452909972,39.59948331756446,499626.7748766292,4383305.332966583,295.5422480477824
630,109.7804728987955,39.59945076165583,499628.4908693949,4383301.719746512,295.37036070924313
631,109.780492845714,39.59941819036048,499630.2032658649,4383298.104819358,295.37036070924313
632,109.7805128049248,39.59938562357596,499631.9167193414,4383294.490393179,295.37036070924313
633,109.7805328020023,39.59935307073636,499633.6334255922,4383290.877514886,295.4849522682693
634,109.7805529007397,39.59932055535257,499635.358861813,4383287.268793526,295.4276564887562
635,109.7805728533217,39.59928798650336,499637.0717509782,4383283.654139434,295.1984733707039
636,109.7805925885316,39.59925533813512,499638.7659784959,4383280.030661392,295.1984733707039
637,109.7806125062013,39.59922275614974,499640.4758733435,4383276.414550352,295.37036070924313
638,109.78062250323,39.5992064791936,499641.3341006291,4383274.608052641,295.4849522682693
639,109.780642555161,39.59917394653964,499643.0555253648,4383270.997416592,295.4849522682693
640,109.7806612543305,39.59914353451516,499644.660818851,4383267.622139116,295.4276564887562
641,109.7806637558403,39.59913946609804,499644.8755695359,4383267.170606012,295.31306492973005
642,109.7806836674343,39.59910688190107,499646.5849484401,4383263.554250974,295.31306492973005
643,109.7807035790097,39.59907429770052,499648.2943273444,4383259.937895936,295.31306492973005
644,109.7807234905664,39.59904171349635,499650.0037062487,4383256.321540898,295.31306492973005
645,109.7807434021044,39.5990091292886,499651.7130851529,4383252.70518586,295.31306492973005
646,109.7807633136238,39.59897654507725,499653.4224640571,4383249.088830822,295.31306492973005
647,109.7807832251245,39.5989439608623,499655.1318429614,4383245.472475784,295.31306492973005
648,109.7808031366065,39.59891137664376,499656.8412218656,4383241.856120746,295.31306492973005
649,109.7808230480699,39.59887879242161,499658.5506007699,4383238.239765707,295.31306492973005
650,109.7808429595146,39.59884620819587,499660.2599796741,4383234.623410669,295.31306492973005
651,109.7808628709407,39.59881362396653,499661.9693585784,4383231.007055631,295.31306492973005
652,109.7808827823481,39.5987810397336,499663.6787374826,4383227.390700594,295.31306492973005
653,109.7809026937368,39.59874845549707,499665.3881163869,4383223.774345555,295.31306492973005
654,109.7809226051069,39.59871587125694,499667.0974952911,4383220.157990517,295.31306492973005
655,109.7809421314347,39.59868391709161,499668.7738201024,4383216.611564583,295.31306492973005
656,109.7809446203523,39.5986798440609,499668.9874924655,4383216.159520203,295.7714311658347
657,109.7809547515991,39.59866361994123,499669.8572569878,4383214.358889266,295.31306492973005
658,109.7809744902904,39.59863097291203,499671.5518140326,4383210.735567411,295.1984733707039
659,109.7809944324635,39.59859839995928,499673.2638434345,4383207.1204664,295.31306492973005
660,109.7810143665221,39.59856582403758,499674.9751777384,4383203.505036319,295.31306492973005
661,109.7810342673284,39.59853323601546,499676.6836586261,4383199.888263822,295.1411775911908
662,109.7810539842891,39.59850058112222,499678.3763562776,4383196.264070855,295.1984733707039
663,109.7810739328072,39.59846801074704,499680.0889368621,4383192.649257483,295.4276564887562
664,109.7810939733166,39.59843547395046,499681.8094173609,4383189.038170825,295.4849522682693
665,109.781114040402,39.59840294696365,499683.5321812724,4383185.428173188,295.4849522682693
666,109.7811341059109,39.59837041941962,499685.2548114293,4383181.81811412,295.31306492973005
667,109.7811539122972,39.59833779694643,499686.955195098,4383178.197520884,295.25576915021696
668,109.7811738711108,39.5983052303305,499688.6686676758,4383174.583126693,295.4276564887562
